obs,val,err
PSQ1/G2/ecm_0,0.5150973930323436,0.0018870669482517267
PSQ2/G/ecm_11_ref,9.009906726873599,0.21636459765106766
PSQ3/F1/dElab_0,-0.0004598030282047458,0.00017906749023353837
PSQ0/G1u/dElab_1,0.015539130061065595,0.0020374119359948648
PSQ3/F2/elab_2_ref,8.131705100446242,0.05679538747995476
PSQ3/G/elab_5,0.5262162520852282,0.0018121936549640415
PSQ2/G/elab_3_ref,7.604583010039515,0.056446205416840034
PSQ3/G/dElab_7,-0.01157993659274855,0.00027517620860251533
PSQ2/G/elab_5_ref,7.762316001422289,0.03208946821641206
PSQ1/G1/elab_0_ref,5.662742226768415,0.02869653995131871
PSQ1/G1/ecm_1,0.44565438129603097,0.0020061760777286873
PSQ1/G2/ecm_5_ref,8.747018057603471,0.03784457703493123
PSQ3/G/elab_6,0.5325940249364842,0.0019229167641291788
PSQ2/G/elab_7,0.5205153045596733,0.0036876672651051856
single_hadrons/S(0)_ref,5.791769319961138,0.03051912031674584
PSQ3/G/elab_8,0.5386493745005807,0.0033862554402546907
PSQ1/G1/ecm_2_ref,7.041610033736491,0.05907628533257959
PSQ1/G1/ecm_3,0.4824910655259719,0.0033044976600993567
PSQ3/G/dElab_3,0.0016936260997275855,0.0005837764513278034
PSQ3/G/ecm_9_ref,7.801613516735691,0.060242774284255306
single_hadrons/S(3)_ref,6.389597366828669,0.025223837660231136
PSQ3/G/elab_5_ref,7.956831485952827,0.031168782517893852
PSQ0/Hu/dElab_0,-0.0010673519411287598,0.00015709182596170392
PSQ3/F2/ecm_1_ref,7.555057541121922,0.056908678278695606
PSQ1/G2/ecm_5,0.5784743672553379,0.0023745291496348356
single_hadrons/ref,0.06613389425353829,0.0002264598167906958
PSQ2/G/ecm_6_ref,7.473711283671488,0.03366564163281144
PSQ1/G2/dElab_3,-0.0006320740937626093,0.00014272276331094125
PSQ3/G/elab_1,0.4798343911241069,0.0018916519519750115
PSQ3/G/elab_0_ref,6.038608742497117,0.028494592963672915
PSQ1/G1/dElab_5,0.017513381092710813,0.004005435739330233
PSQ3/F2/dElab_2,-0.0006081155580535924,0.00040629414929287187
single_hadrons/N(3),0.3637939022003267,0.001451426621369522
PSQ3/G/elab_4_ref,7.854864662433598,0.054832497507458826
PSQ1/G1/ecm_4,0.48841452752762915,0.0036353702005527586
PSQ0/Hu/elab_1_ref,7.754609258436148,0.056450184057585784
PSQ1/G2/ecm_4,0.5193253481521146,0.0037212833246391256
PSQ1/G1/ecm_2,0.4656890933457833,0.003841227589031258
PSQ0/G1u/elab_5_ref,8.41104030903845,0.07488349242167996
PSQ3/G/elab_3_ref,7.793560540160158,0.054145164777600105
PSQ0/G1u/ecm_3_ref,7.605373521622592,0.05191262864644251
